query_id,query_text,docid,colbert_score,initial_score,combined_score,rank,method
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",2541839,3863.477294921875,-6.230466,2702.5649666453123,48,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",4401825,3861.353515625,-4.420169,2701.6214102374997,49,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",68522093,3855.42236328125,-6.371781,2696.884119996875,50,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",70414023,3826.166748046875,-2.884606,2677.4513418328124,51,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",38389056,3813.44482421875,-6.707507,2667.399124853125,52,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",13247285,3808.9296875,-5.200379,2664.69066755,53,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",47023916,3804.980224609375,-6.452928,2661.550278826562,54,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",8436483,3793.39599609375,-5.680495,2653.673048765625,55,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",12700684,3765.125732421875,-5.19554,2634.0293506953126,56,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",54161839,3761.2802734375,-6.638274,2630.9047092062497,57,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",2982232,3756.28076171875,-5.9589,2627.6088632031247,58,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",4401273,3741.79833984375,-5.824206,2617.5115760906247,59,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",9404578,3740.7177734375,-6.423444,2616.57540820625,60,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",146162,3718.89794921875,-3.015828,2602.323816053125,61,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",4580345,3707.427734375,-2.403599,2594.4783343625,62,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",1318335,3701.42529296875,-6.359387,2589.0898889781247,63,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",54909861,3698.108642578125,-6.130249,2586.8369751046876,64,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",2482892,3682.13232421875,-4.000055,2576.292610453125,65,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",20475120,3675.5,-5.93749,2571.068753,66,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",52724052,3673.652099609375,-5.897199,2569.7873100265624,67,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",56563649,3661.70068359375,-3.832513,2562.0407246156246,68,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",22576648,3661.978515625,-6.051162,2561.5696123374996,69,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",27947319,3655.3603515625,-6.062024,2556.93363889375,70,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",37875805,3652.8359375,-5.852298,2555.22946685,71,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",153054,3645.91455078125,-6.239987,2550.2681894468747,72,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",4616469,3641.58203125,-6.73845,2547.085886875,73,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",5667757,3638.60986328125,-5.195307,2545.4683121968746,74,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",14513318,3635.29443359375,-5.836165,2542.9552540156246,75,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",34903134,3627.276123046875,-6.239775,2537.221353632812,76,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",36132074,3615.33203125,-5.411021,2529.109115575,77,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",2928949,3609.932861328125,-6.575994,2524.9802047296876,78,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",3159738,3606.408935546875,-4.984762,2522.990826282812,79,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",16101688,3601.44970703125,-5.34037,2519.4126839218748,80,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",21935976,3583.257080078125,-2.550683,2507.5147511546875,81,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",18410798,3579.264404296875,-6.590851,2503.5078277078123,82,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",11432313,3570.57421875,-3.634537,2498.3115920249998,83,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",36026592,3569.9541015625,-4.962048,2497.4792566937494,84,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",22575698,3561.84716796875,-5.390298,2491.6759281781247,85,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",33432718,3560.362060546875,-5.075286,2490.7308565828125,86,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",6491230,3550.24169921875,-6.016858,2483.364132053125,87,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",4401861,3510.3994140625,-4.57402,2455.90738384375,88,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",36147846,3506.32763671875,-6.716446,2452.414411903125,89,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",23691208,3485.228271484375,-6.504881,2437.7083257390623,90,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",46620267,3480.55810546875,-6.648383,2434.396158928125,91,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",27854050,3479.501708984375,-6.408092,2433.7287686890622,92,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",5082101,3471.891845703125,-5.012063,2428.820673092187,93,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",11258312,3456.0029296875,-2.529199,2418.4432910812498,94,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",961459,3448.126953125,-4.255329,2412.4122684875,95,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",39425509,3439.12646484375,-6.034081,2405.578301090625,96,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",1918590,3389.724609375,-6.240893,2370.9349586624994,97,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",27223546,3374.0595703125,-6.666053,2359.8418833187498,98,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",12113716,3340.02783203125,-6.464902,2336.080011821875,99,ColBERT
758,"Young woman with dark hair in a black and white antique store, looking out the window at two blond girls jumping rope and chanting a nursery rhyme, with a creepy vibe, as another woman runs the shop.  The woman says ""Those kids-"" before looking horrified.  The scene is from a 1950s-60s thriller movie.  I've searched online and watched old Twilight Zone episodes, but can't find a match.  The movie is likely from the 1950s or 60s.  I saw it around 10 years ago.  I may have gotten some details wrong.  Help me find",8861805,3263.82080078125,-6.765408,2282.644938146875,100,ColBERT
880,"Hotel elevator with a floor indicator dial, angels descending, black and white movie.  #info_retrieval #query_rewriting",18321904,2014.28125,-6.411986,1408.0732792,1,ColBERT
880,"Hotel elevator with a floor indicator dial, angels descending, black and white movie.  #info_retrieval #query_rewriting",2084008,1875.55615234375,-4.708831,1311.4766573406248,2,ColBERT
880,"Hotel elevator with a floor indicator dial, angels descending, black and white movie.  #info_retrieval #query_rewriting",47214154,1864.181396484375,-5.117029,1303.3918688390625,3,ColBERT
880,"Hotel elevator with a floor indicator dial, angels descending, black and white movie.  #info_retrieval #query_rewriting",25965583,1839.8397216796875,-6.63744,1285.896573175781,4,ColBERT
880,"Hotel elevator with a floor indicator dial, angels descending, black and white movie.  #info_retrieval #query_rewriting",507179,1824.224365234375,-5.445256,1275.3234788640625,5,ColBERT
880,"Hotel elevator with a floor indicator dial, angels descending, black and white movie.  #info_retrieval #query_rewriting",22377867,1824.0491943359375,-5.376521,1275.2214797351562,6,ColBERT
880,"Hotel elevator with a floor indicator dial, angels descending, black and white movie.  #info_retrieval #query_rewriting",2698344,1810.192138671875,-6.296858,1265.2454396703124,7,ColBERT
880,"Hotel elevator with a floor indicator dial, angels descending, black and white movie.  #info_retrieval #query_rewriting",49996007,1800.9334716796875,-6.372256,1258.7417533757812,8,ColBERT
880,"Hotel elevator with a floor indicator dial, angels descending, black and white movie.  #info_retrieval #query_rewriting",69612578,1800.6392822265625,-5.958084,1258.6600723585937,9,ColBERT
880,"Hotel elevator with a floor indicator dial, angels descending, black and white movie.  #info_retrieval #query_rewriting",31213640,1793.86328125,-6.321801,1253.807756575,10,ColBERT
880,"Hotel elevator with a floor indicator dial, angels descending, black and white movie.  #info_retrieval #query_rewriting",1727511,1791.3995361328125,-5.439098,1252.3479458929687,11,ColBERT
880,"Hotel elevator with a floor indicator dial, angels descending, black and white movie.  #info_retrieval #query_rewriting",7486135,1790.7569580078125,-5.38696,1251.9137826054687,12,ColBERT
880,"Hotel elevator with a floor indicator dial, angels descending, black and white movie.  #info_retrieval #query_rewriting",1281270,1787.229248046875,-6.644761,1249.0670453328123,13,ColBERT
880,"Hotel elevator with a floor indicator dial, angels descending, black and white movie.  #info_retrieval #query_rewriting",57626374,1782.7838134765625,-6.169406,1246.0978476335938,14,ColBERT
880,"Hotel elevator with a floor indicator dial, angels descending, black and white movie.  #info_retrieval #query_rewriting",25263952,1768.251220703125,-4.388303,1236.4593635921874,15,ColBERT
880,"Hotel elevator with a floor indicator dial, angels descending, black and white movie.  #info_retrieval #query_rewriting",1800554,1767.036376953125,-6.231527,1235.0560057671873,16,ColBERT
880,"Hotel elevator with a floor indicator dial, angels descending, black and white movie.  #info_retrieval #query_rewriting",5047997,1761.59619140625,-6.394807,1231.198891884375,17,ColBERT
880,"Hotel elevator with a floor indicator dial, angels descending, black and white movie.  #info_retrieval #query_rewriting",9545577,1751.773193359375,-5.080689,1224.7170286515625,18,ColBERT
880,"Hotel elevator with a floor indicator dial, angels descending, black and white movie.  #info_retrieval #query_rewriting",31991420,1744.9454345703125,-2.01701,1220.8567011992186,19,ColBERT
880,"Hotel elevator with a floor indicator dial, angels descending, black and white movie.  #info_retrieval #query_rewriting",45343124,1737.05078125,-6.447385,1214.001331375,20,ColBERT
880,"Hotel elevator with a floor indicator dial, angels descending, black and white movie.  #info_retrieval #query_rewriting",50386897,1729.464599609375,-6.539238,1208.6634483265623,21,ColBERT
880,"Hotel elevator with a floor indicator dial, angels descending, black and white movie.  #info_retrieval #query_rewriting",29472681,1728.741943359375,-6.603933,1208.1381804515624,22,ColBERT
880,"Hotel elevator with a floor indicator dial, angels descending, black and white movie.  #info_retrieval #query_rewriting",8236703,1725.5760498046875,-6.633819,1205.913089163281,23,ColBERT
880,"Hotel elevator with a floor indicator dial, angels descending, black and white movie.  #info_retrieval #query_rewriting",52965398,1724.484130859375,-4.723295,1205.7219031015625,24,ColBERT
880,"Hotel elevator with a floor indicator dial, angels descending, black and white movie.  #info_retrieval #query_rewriting",57375727,1723.7802734375,-5.83581,1204.89544840625,25,ColBERT
880,"Hotel elevator with a floor indicator dial, angels descending, black and white movie.  #info_retrieval #query_rewriting",45326667,1720.6971435546875,-5.047381,1202.973786188281,26,ColBERT
